Lat,Lon,Title,Cases,Deaths,County,State
32.6891322,-84.5222189,null,5,0,Talbot County, Georgia
32.0634576,-82.0842901,null,3,0,Tattnall County, Georgia
32.5407455,-84.2278796,null,3,1,Taylor County, Georgia
31.8907647,-82.9931607,null,4,0,Telfair County, Georgia
31.7370079,-84.4802606,null,66,8,Terrell County, Georgia
30.8417409,-83.8473015,null,28,0,Thomas County, Georgia
31.4205597,-83.5496566,null,42,0,Tift County, Georgia
32.0795072,-82.345189,null,7,1,Toombs County, Georgia
34.9208214,-83.7199136,null,1,0,Towns County, Georgia
32.3870233,-82.5834947,null,1,0,Treutlen County, Georgia
33.0698575,-85.023346,null,36,2,Troup County, Georgia
31.6976531,-83.634843,null,15,0,Turner County, Georgia
32.68356,-83.4643551,null,2,0,Twiggs County, Georgia
34.8457601,-83.9744262,null,1,0,Union County, Georgia
32.1656221,-82.9000751,null,309,5,Unknown County, Georgia
32.9047684,-84.3121264,null,25,0,Upson County, Georgia
34.6858231,-85.354965,null,3,0,Walker County, Georgia
33.7708613,-83.7199136,null,23,2,Walton County, Georgia
31.134411,-82.4752757,null,28,3,Ware County, Georgia
33.4470392,-82.6915429,null,5,0,Warren County, Georgia
32.962702,-82.820974,null,6,0,Washington County, Georgia
31.5092107,-81.909826,null,2,0,Wayne County, Georgia
32.0129889,-84.564147,null,4,0,Webster County, Georgia
32.0999794,-82.6915429,null,1,0,Wheeler County, Georgia
34.6567728,-83.7199136,null,4,0,White County, Georgia
34.8033566,-84.981754,null,18,1,Whitfield County, Georgia
31.9611759,-83.4643551,null,2,0,Wilcox County, Georgia
33.808264,-82.7778579,null,4,0,Wilkes County, Georgia
32.8024682,-83.1649001,null,3,0,Wilkinson County, Georgia
31.5282489,-83.8897057,null,39,3,Worth County, Georgia
13.3742669,144.7082568,null,266,4,Unknown County, Guam
19.5429151,-155.6658568,null,23,0,Hawaii County, Hawaii
21.3069857,-157.8584319,null,292,4,Honolulu County, Hawaii
21.9661076,-159.5737912,null,17,0,Kauai County, Hawaii
20.7983626,-156.3319253,null,44,1,Maui County, Hawaii
19.8967662,-155.5827818,null,9,0,Unknown County, Hawaii
43.478767,-116.2420304,null,419,3,Ada County, Idaho
44.9882561,-116.4916092,null,1,0,Adams County, Idaho
42.5836362,-112.1430215,null,5,0,Bannock County, Idaho
43.2112303,-112.3624146,null,2,0,Bingham County, Idaho
43.4743428,-113.9664446,null,423,2,Blaine County, Idaho
48.2751783,-116.5931483,null,3,0,Bonner County, Idaho
43.4508683,-111.5455289,null,6,0,Bonneville County, Idaho
43.5093688,-114.8243665,null,1,0,Camas County, Idaho
43.6779581,-116.6865435,null,104,3,Canyon County, Idaho
42.7538684,-111.6660725,null,1,0,Caribou County, Idaho
42.358036,-113.5728501,null,5,1,Cassia County, Idaho
44.3331898,-114.2614334,null,2,0,Custer County, Idaho
43.1154284,-115.5264458,null,12,0,Elmore County, Idaho
44.2242743,-111.4790031,null,2,0,Fremont County, Idaho
44.0324936,-116.3589245,null,8,0,Gem County, Idaho
42.9180557,-114.7494346,null,3,0,Gooding County, Idaho
45.9019541,-115.7237433,null,3,0,Idaho County, Idaho
43.7640903,-112.2493671,null,4,0,Jefferson County, Idaho
42.712818,-114.3287857,null,18,0,Jerome County, Idaho
47.7568407,-116.6222056,null,43,0,Kootenai County, Idaho
46.7360364,-116.6764195,null,2,0,Latah County, Idaho
43.0496418,-114.1694407,null,12,0,Lincoln County, Idaho
43.7508332,-111.5583742,null,4,0,Madison County, Idaho
42.8409971,-113.5808126,null,3,0,Minidoka County, Idaho
46.4181814,-116.622876,null,15,2,Nez Perce County, Idaho
42.6827359,-116.0622892,null,2,0,Owyhee County, Idaho
44.0205185,-116.7205398,null,6,1,Payette County, Idaho
43.7845793,-111.1917625,null,5,0,Teton County, Idaho
42.335252,-114.6758916,null,53,1,Twin Falls County, Idaho
44.9204669,-115.7926381,null,2,0,Valley County, Idaho
44.3658715,-116.7548607,null,1,0,Washington County, Idaho
40.0577692,-91.135302,null,8,0,Adams County, Illinois
38.902985,-89.4742177,null,3,0,Bond County, Illinois
42.3484976,-88.8263006,null,4,0,Boone County, Illinois
41.3599156,-89.4742177,null,3,0,Bureau County, Illinois
39.1733216,-90.658333,null,1,0,Calhoun County, Illinois
42.0385843,-89.9626799,null,4,1,Carroll County, Illinois
40.2138865,-88.2461183,null,62,0,Champaign County, Illinois
39.5672183,-89.3226954,null,22,3,Christian County, Illinois
39.3824189,-87.7763333,null,2,0,Clark County, Illinois
38.5684442,-89.6251646,null,11,0,Clinton County, Illinois
41.7376587,-87.697554,null,8728,209,Cook County, Illinois
39.0499568,-87.7763333,null,5,0,Crawford County, Illinois
39.2653533,-88.2071598,null,1,0,Cumberland County, Illinois
40.1810363,-88.90306,null,3,0,De Witt County, Illinois
41.8329981,-88.7108964,null,22,1,DeKalb County, Illinois
39.7617631,-88.2071598,null,10,0,Douglas County, Illinois
41.8243831,-88.0900762,null,715,22,DuPage County, Illinois
39.0621773,-88.556531,null,1,0,Effingham County, Illinois
39.0669568,-89.0179332,null,3,0,Fayette County, Illinois
40.4988592,-88.2071598,null,1,0,Ford County, Illinois
38.0157197,-88.90306,null,2,0,Franklin County, Illinois
37.7107751,-88.2461183,null,1,0,Gallatin County, Illinois
41.3500531,-88.4016041,null,9,0,Grundy County, Illinois
41.361088,-90.0746767,null,10,0,Henry County, Illinois
40.7740275,-87.697554,null,6,0,Iroquois County, Illinois
37.7218304,-89.3226954,null,16,1,Jackson County, Illinois
39.0554965,-88.0900762,null,4,0,Jasper County, Illinois
38.2267348,-88.864698,null,1,0,Jefferson County, Illinois
39.0704754,-90.3748354,null,3,0,Jersey County, Illinois
42.3148804,-90.2244662,null,6,0,Jo Daviess County, Illinois
41.987884,-88.4016041,null,234,15,Kane County, Illinois
41.1790977,-87.7763333,null,90,5,Kankakee County, Illinois
41.5507043,-88.4403883,null,55,2,Kendall County, Illinois
40.8776411,-90.2244662,null,1,0,Knox County, Illinois
41.4363987,-88.9413865,null,11,1,LaSalle County, Illinois
42.3689363,-87.8271534,null,815,15,Lake County, Illinois
41.6789842,-89.3226954,null,2,0,Lee County, Illinois
40.8688604,-88.556531,null,9,0,Livingston County, Illinois
40.061338,-89.3226954,null,1,0,Logan County, Illinois
39.8949055,-89.0179332,null,9,0,Macon County, Illinois
39.2375268,-89.9253233,null,7,0,Macoupin County, Illinois
38.9041402,-89.9253233,null,52,0,Madison County, Illinois
38.7313284,-88.864698,null,3,0,Marion County, Illinois
40.9972934,-89.3606298,null,1,0,Marshall County, Illinois
40.2271003,-89.9253233,null,1,0,Mason County, Illinois
37.2478298,-88.7493998,null,2,0,Massac County, Illinois
42.3039993,-88.4016041,null,144,3,McHenry County, Illinois
40.5478429,-88.864698,null,46,2,McLean County, Illinois
40.0221361,-89.8130356,null,2,0,Menard County, Illinois
41.1985037,-90.6773046,null,2,0,Mercer County, Illinois
38.2742526,-90.1869644,null,11,0,Monroe County, Illinois
39.2363688,-89.4742177,null,2,0,Montgomery County, Illinois
39.7341219,-90.2244662,null,7,1,Morgan County, Illinois
39.6020543,-88.5951751,null,1,0,Moultrie County, Illinois
41.9969811,-89.3226954,null,7,0,Ogle County, Illinois
40.7156396,-89.7755338,null,12,1,Peoria County, Illinois
40.0543526,-88.556531,null,3,0,Piatt County, Illinois
39.5662363,-90.8294002,null,1,0,Pike County, Illinois
38.0629321,-89.7755338,null,27,0,Randolph County, Illinois
41.3998209,-90.563609,null,47,0,Rock Island County, Illinois
37.7149675,-88.556531,null,1,0,Saline County, Illinois
39.7337353,-89.6251646,null,35,2,Sangamon County, Illinois
38.400812,-89.9253233,null,92,3,St. Clair County, Illinois
42.314489,-89.6251646,null,5,0,Stephenson County, Illinois
40.5522078,-89.4742177,null,14,1,Tazewell County, Illinois
40.6331249,-89.3985283,null,62,0,Unknown County, Illinois
40.122469,-87.697554,null,5,0,Vermilion County, Illinois
38.4226484,-87.8156715,null,1,0,Wabash County, Illinois
38.3988869,-89.3226954,null,2,0,Washington County, Illinois
41.7605503,-89.8505012,null,18,1,Whiteside County, Illinois
41.5054724,-88.0900762,null,697,19,Will County, Illinois
37.7183241,-88.864698,null,3,0,Williamson County, Illinois
42.3121109,-89.1705998,null,49,1,Winnebago County, Illinois
40.7128889,-89.1705998,null,6,0,Woodford County, Illinois
40.7249237,-84.8984775,null,2,0,Adams County, Indiana
41.0932622,-85.023346,null,87,6,Allen County, Indiana
39.206801,-85.8895551,null,54,1,Bartholomew County, Indiana
40.4992784,-85.3136218,null,4,0,Blackford County, Indiana
40.0106163,-86.4996546,null,64,1,Boone County, Indiana
39.1749729,-86.1751759,null,7,0,Brown County, Indiana
40.542415,-86.5400674,null,3,0,Carroll County, Indiana
40.8199089,-86.3376761,null,4,0,Cass County, Indiana
38.4492903,-85.7256372,null,71,4,Clark County, Indiana
39.368622,-87.1422895,null,5,0,Clay County, Indiana
40.3376924,-86.4996546,null,4,0,Clinton County, Indiana
38.3054548,-86.4592091,null,6,0,Crawford County, Indiana
38.7020241,-87.1422895,null,2,0,Daviess County, Indiana
41.4138928,-85.023346,null,4,0,DeKalb County, Indiana
39.1713075,-84.981754,null,38,1,Dearborn County, Indiana
39.3176186,-85.520024,null,90,5,Decatur County, Indiana
40.2583533,-85.3962769,null,40,1,Delaware County, Indiana
38.357918,-86.8220341,null,7,0,Dubois County, Indiana
41.6062253,-85.8486236,null,36,3,Elkhart County, Indiana
39.5920377,-85.1479364,null,16,3,Fayette County, Indiana
38.2869276,-85.8895551,null,58,1,Floyd County, Indiana
40.2227197,-87.3347575,null,2,1,Fountain County, Indiana
39.4233977,-85.0649071,null,55,6,Franklin County, Indiana
41.0204161,-86.2970998,null,3,0,Fulton County, Indiana
38.3338249,-87.5791287,null,4,0,Gibson County, Indiana
40.4730605,-85.684578,null,20,2,Grant County, Indiana
39.0321796,-86.9824288,null,11,0,Greene County, Indiana
40.0372797,-86.0529604,null,335,5,Hamilton County, Indiana
39.8249915,-85.8486236,null,72,2,Hancock County, Indiana
38.1701136,-86.1751759,null,38,1,Harrison County, Indiana
39.8064942,-86.5400674,null,196,5,Hendricks County, Indiana
39.9704844,-85.354965,null,13,0,Henry County, Indiana
40.4482767,-86.1344697,null,32,2,Howard County, Indiana
40.7911217,-85.520024,null,4,1,Huntington County, Indiana
38.8794321,-86.0529604,null,37,0,Jackson County, Indiana
41.0040981,-87.1422895,null,15,1,Jasper County, Indiana
40.4465288,-85.023346,null,3,0,Jay County, Indiana
38.7751543,-85.4788065,null,6,0,Jefferson County, Indiana
38.9914998,-85.684578,null,37,0,Jennings County, Indiana
39.4637793,-86.1344697,null,195,6,Johnson County, Indiana
38.6665815,-87.4207518,null,8,0,Knox County, Indiana
41.2864679,-85.8486236,null,14,0,Kosciusko County, Indiana
41.6288702,-85.3962769,null,6,0,LaGrange County, Indiana
41.4775131,-86.8220341,null,21,3,LaPorte County, Indiana
41.4897279,-87.3016132,null,369,8,Lake County, Indiana
38.8518863,-86.4996546,null,39,5,Lawrence County, Indiana
40.1469349,-85.684578,null,101,9,Madison County, Indiana
39.83619,-86.1751759,null,1956,41,Marion County, Indiana
41.303028,-86.3376761,null,8,0,Marshall County, Indiana
38.6937856,-86.8220341,null,2,0,Martin County, Indiana
40.770099,-86.0529604,null,7,0,Miami County, Indiana
39.1851445,-86.4996546,null,51,0,Monroe County, Indiana
40.019879,-86.8220341,null,15,0,Montgomery County, Indiana
39.5116809,-86.3376761,null,76,1,Morgan County, Indiana
40.9703076,-87.4207518,null,4,1,Newton County, Indiana
41.4277391,-85.354965,null,10,1,Noble County, Indiana
38.9417259,-84.9609464,null,1,0,Ohio County, Indiana
38.5169004,-86.4996546,null,9,2,Orange County, Indiana
39.3603429,-86.8220341,null,15,0,Owen County, Indiana
39.6992946,-87.1422895,null,5,0,Parke County, Indiana
41.5248577,-87.1023746,null,79,0,Porter County, Indiana
38.0020359,-87.8942451,null,5,0,Posey County, Indiana
40.9957383,-86.8220341,null,1,0,Pulaski County, Indiana
39.690997,-86.8220341,null,21,1,Putnam County, Indiana
40.1204532,-85.023346,null,5,1,Randolph County, Indiana
39.0986811,-85.2308414,null,70,2,Ripley County, Indiana
39.6481768,-85.520024,null,12,1,Rush County, Indiana
38.7008005,-85.7256372,null,7,1,Scott County, Indiana
39.4952877,-85.8486236,null,45,0,Shelby County, Indiana
37.9832621,-87.0224442,null,1,0,Spencer County, Indiana
41.6228085,-86.3376761,null,112,1,St. Joseph County, Indiana
41.2715616,-86.6207943,null,4,0,Starke County, Indiana
41.6115471,-84.981754,null,8,0,Steuben County, Indiana
39.0843122,-87.4207518,null,3,0,Sullivan County, Indiana
38.8419394,-85.0649071,null,11,0,Switzerland County, Indiana
40.3469731,-86.8220341,null,34,1,Tippecanoe County, Indiana
40.2825661,-86.0529604,null,6,0,Tipton County, Indiana
39.6637751,-84.8984775,null,3,0,Union County, Indiana
38.0806099,-87.5791287,null,40,0,Vanderburgh County, Indiana
39.8512139,-87.4802068,null,2,0,Vermillion County, Indiana
39.4165382,-87.4207518,null,25,2,Vigo County, Indiana
40.8033875,-85.8486236,null,3,0,Wabash County, Indiana
40.319245,-87.3413599,null,2,1,Warren County, Indiana
38.0736703,-87.2618328,null,19,0,Warrick County, Indiana
38.6744747,-86.1751759,null,18,0,Washington County, Indiana
39.831882,-84.981754,null,10,0,Wayne County, Indiana
40.7778348,-85.1894045,null,2,0,Wells County, Indiana
40.6765551,-86.9824288,null,3,0,White County, Indiana
41.1136133,-85.520024,null,8,1,Whitley County, Indiana
41.2741733,-94.479976,null,1,0,Adair County, Iowa
43.2430754,-91.443469,null,18,1,Allamakee County, Iowa
40.6806102,-92.8577105,null,1,1,Appanoose County, Iowa
41.7326826,-94.976654,null,1,0,Audubon County, Iowa
42.1387249,-92.0665197,null,10,0,Benton County, Iowa
42.447804,-92.3813621,null,12,0,Black Hawk County, Iowa
42.0881747,-93.9878427,null,3,0,Boone County, Iowa
42.761082,-92.3813621,null,2,0,Bremer County, Iowa
42.4566006,-91.9099238,null,5,0,Buchanan County, Iowa
42.7502186,-92.8577105,null,1,0,Butler County, Iowa
42.0566912,-94.8105955,null,1,0,Carroll County, Iowa
41.8346154,-91.135302,null,13,0,Cedar County, Iowa
43.1543186,-93.2029675,null,12,0,Cerro Gordo County, Iowa
43.0724667,-92.3813621,null,1,0,Chickasaw County, Iowa
41.0177836,-93.7841503,null,1,0,Clarke County, Iowa
43.1368038,-95.1432068,null,2,0,Clay County, Iowa
42.7785285,-91.2891036,null,4,0,Clayton County, Iowa
41.878563,-90.563609,null,17,0,Clinton County, Iowa
42.034686,-95.3102505,null,5,0,Crawford County, Iowa
41.6120022,-93.9878427,null,35,0,Dallas County, Iowa
40.9123374,-91.1736994,null,1,0,Des Moines County, Iowa
43.4049388,-95.1849219,null,1,0,Dickinson County, Iowa
42.4694679,-90.8294002,null,25,1,Dubuque County, Iowa
42.9258199,-91.9099238,null,3,0,Fayette County, Iowa
42.7372361,-93.3388917,null,1,0,Franklin County, Iowa
42.4369506,-92.8577105,null,1,0,Grundy County, Iowa
41.7530909,-94.479976,null,1,0,Guthrie County, Iowa
42.4141275,-93.6623239,null,1,0,Hamilton County, Iowa
43.0387322,-93.6623239,null,3,0,Hancock County, Iowa
42.4285425,-93.1779659,null,1,0,Hardin County, Iowa
41.6933855,-95.8142885,null,10,0,Harrison County, Iowa
41.0283603,-91.5983959,null,9,1,Henry County, Iowa
43.3819496,-92.3813621,null,1,0,Howard County, Iowa
41.6624604,-92.0665197,null,6,0,Iowa County, Iowa
42.1560699,-90.5257823,null,4,0,Jackson County, Iowa
41.6414924,-93.0175712,null,8,0,Jasper County, Iowa
41.0236358,-91.9099238,null,3,0,Jefferson County, Iowa
41.6698982,-91.5983959,null,118,1,Johnson County, Iowa
42.1516737,-91.135302,null,6,0,Jones County, Iowa
41.3397063,-92.2236667,null,2,0,Keokuk County, Iowa
43.2513384,-94.2333355,null,1,0,Kossuth County, Iowa
40.7068663,-91.443469,null,1,0,Lee County, Iowa
42.0659844,-91.6760691,null,176,8,Linn County, Iowa
41.1933001,-91.2891036,null,7,0,Louisa County, Iowa
43.3954333,-96.1526985,null,2,0,Lyon County, Iowa
41.2922367,-93.9878427,null,1,0,Madison County, Iowa
41.329588,-92.6983868,null,3,0,Mahaska County, Iowa
41.3173818,-93.1779659,null,1,0,Marion County, Iowa
42.0407088,-92.9375739,null,12,0,Marshall County, Iowa
41.0624496,-95.6457951,null,1,0,Mills County, Iowa
43.3710702,-92.8577105,null,2,0,Mitchell County, Iowa
42.001594,-95.9832577,null,6,0,Monona County, Iowa
41.0438839,-95.1849219,null,1,0,Montgomery County, Iowa
41.5156913,-91.135302,null,41,1,Muscatine County, Iowa
43.1131245,-95.6457951,null,3,0,O'Brien County, Iowa
40.7635099,-95.1432068,null,3,0,Page County, Iowa
42.776665,-96.1526985,null,4,0,Plymouth County, Iowa
41.6278423,-93.5003454,null,125,5,Polk County, Iowa
41.3911501,-95.4777811,null,8,0,Pottawattamie County, Iowa
41.6530119,-92.539603,null,6,1,Poweshiek County, Iowa
41.6393199,-90.6393702,null,52,1,Scott County, Iowa
41.7177667,-95.3102505,null,6,0,Shelby County, Iowa
43.0869936,-96.1526985,null,7,0,Sioux County, Iowa
42.1040438,-93.5003454,null,5,0,Story County, Iowa
42.1292592,-92.539603,null,35,2,Tama County, Iowa
40.7846069,-94.645035,null,1,0,Taylor County, Iowa
40.7001158,-91.9099238,null,6,0,Van Buren County, Iowa
41.0148894,-92.3813621,null,2,0,Wapello County, Iowa
41.3080549,-93.5003454,null,11,0,Warren County, Iowa
41.3477966,-91.7538817,null,52,2,Washington County, Iowa
42.3974963,-94.1513764,null,1,0,Webster County, Iowa
43.3481922,-93.6623239,null,1,0,Winnebago County, Iowa
43.2362611,-91.9099238,null,4,0,Winneshiek County, Iowa
42.3166158,-95.9832577,null,8,0,Woodbury County, Iowa
42.7273744,-93.6623239,null,1,0,Wright County, Iowa
39.5701137,-95.3520876,null,2,0,Atchison County, Kansas
38.3613844,-98.7651482,null,3,0,Barton County, Kansas
37.7957092,-94.8105955,null,6,0,Bourbon County, Kansas
37.8649441,-96.8350999,null,8,0,Butler County, Kansas
37.1738044,-96.2800864,null,3,0,Chautauqua County, Kansas
37.1142482,-94.8105955,null,5,0,Cherokee County, Kansas
39.34792,-97.179026,null,1,0,Clay County, Kansas
39.4795571,-97.6982272,null,1,0,Cloud County, Kansas
38.2570639,-95.8142885,null,29,0,Coffey County, Kansas
37.2660235,-96.9209135,null,1,0,Cowley County, Kansas
37.455799,-94.8105955,null,6,1,Crawford County, Kansas
39.8245628,-95.1849219,null,1,0,Doniphan County, Kansas
38.9107835,-95.2684437,null,36,0,Douglas County, Kansas
38.0625252,-100.8903099,null,10,0,Finney County, Kansas
37.6540069,-99.8124935,null,1,0,Ford County, Kansas
38.6165913,-95.3102505,null,10,0,Franklin County, Kansas
38.9984685,-96.7922355,null,2,0,Geary County, Kansas
38.9271279,-100.5296115,null,1,0,Gove County, Kansas
37.9025905,-96.1526985,null,1,0,Greenwood County, Kansas
38.0025215,-97.3516558,null,3,0,Harvey County, Kansas
39.4241422,-95.8142885,null,1,0,Jackson County, Kansas
39.2827652,-95.3102505,null,3,0,Jefferson County, Kansas
39.7720227,-98.2212979,null,1,0,Jewell County, Kansas
38.845412,-94.8520636,null,213,9,Johnson County, Kansas
37.2639041,-95.3102505,null,5,0,Labette County, Kansas
39.1713075,-95.018246,null,40,1,Leavenworth County, Kansas
38.1339574,-94.8105955,null,6,0,Linn County, Kansas
38.4078037,-96.1526985,null,23,0,Lyon County, Kansas
38.349424,-97.179026,null,3,0,Marion County, Kansas
38.3164433,-97.6982272,null,9,0,McPherson County, Kansas
38.6381689,-94.8105955,null,2,0,Miami County, Kansas
39.443669,-98.2212979,null,2,0,Mitchell County, Kansas
37.240253,-95.8142885,null,9,2,Montgomery County, Kansas
38.7144832,-96.663812,null,2,0,Morris County, Kansas
37.1333387,-101.7979613,null,1,0,Morton County, Kansas
37.6045688,-95.3102505,null,1,0,Neosho County, Kansas
38.6009003,-95.6457951,null,3,0,Osage County, Kansas
39.4051157,-98.7481167,null,2,0,Osborne County, Kansas
39.1493836,-97.6982272,null,3,0,Ottawa County, Kansas
39.3976344,-96.3226072,null,3,0,Pottawatomie County, Kansas
37.5691719,-98.7481167,null,1,0,Pratt County, Kansas
37.9569553,-98.0465185,null,10,0,Reno County, Kansas
39.807989,-97.6982272,null,1,0,Republic County, Kansas
39.3686475,-96.8350999,null,14,0,Riley County, Kansas
38.8174853,-97.6982272,null,7,1,Saline County, Kansas
37.6537367,-97.5247243,null,124,1,Sedgwick County, Kansas
39.0928449,-95.8142885,null,40,3,Shawnee County, Kansas
38.0749046,-98.7481167,null,1,0,Stafford County, Kansas
37.186894,-101.2523792,null,1,0,Stevens County, Kansas
37.2236052,-97.6114217,null,2,0,Sumner County, Kansas
38.9092089,-96.1526985,null,1,0,Wabaunsee County, Kansas
37.9197853,-95.8142885,null,3,0,Woodson County, Kansas
39.0986811,-94.7691586,null,186,7,Wyandotte County, Kansas
37.076403,-85.3136218,null,3,0,Adair County, Kentucky
36.7650471,-86.2158497,null,3,0,Allen County, Kentucky
37.998648,-84.981754,null,3,1,Anderson County, Kentucky
36.9676836,-85.8486236,null,1,0,Barren County, Kentucky
38.1068164,-83.7199136,null,1,0,Bath County, Kentucky
38.9940572,-84.7315563,null,27,1,Boone County, Kentucky
38.2170752,-84.2278796,null,4,1,Bourbon County, Kentucky
38.3833265,-82.6915429,null,20,1,Boyd County, Kentucky
37.6526034,-84.8150781,null,8,0,Boyle County, Kentucky
